"sec"	µA	"mV"
1242.847	3.99212585762143	140.039245605469
1242.947	3.99212585762143	140.191513061523
1243.047	4.07404266297817	140.229583740234
1243.149	3.99212585762143	140.306198120117
1243.248	4.15701046586037	140.229583740234
1243.348	4.07404266297817	140.229583740234
1243.448	4.23892727121711	140.267639160156
1243.548	4.07404266297817	140.306198120117
1243.648	4.23892727121711	140.38232421875
1243.748	4.07404266297817	140.420394897461
1243.848	4.23892727121711	140.420394897461
1243.947	4.23892727121711	140.420394897461
1244.047	4.15701046586037	140.38232421875
1244.149	4.15701046586037	140.38232421875
1244.249	4.07404266297817	140.458465576172
1244.349	4.15701046586037	140.611206054688
1244.449	4.15701046586037	140.611206054688
1244.548	4.15701046586037	140.572662353516
1244.648	4.15701046586037	140.572662353516
1244.748	4.07404266297817	140.649276733398
1244.848	4.23892727121711	140.611206054688
1244.948	4.15701046586037	140.611206054688
1245.048	4.15701046586037	140.649276733398
1245.149	4.15701046586037	140.687347412109
1245.249	4.23892727121711	140.725402832031
1245.349	4.32084454223514	140.763473510742
1245.449	4.32084454223514	140.839599609375
1245.549	4.32084454223514	140.877670288086
1245.649	4.15701046586037	141.030426025391
1245.749	4.23892727121711	140.954284667969
1245.848	4.23892727121711	141.030426025391
1245.948	3.99212585762143	140.99235534668
1246.048	4.23892727121711	140.99235534668
1246.148	4.23892727121711	141.106552124023
1246.248	4.23892727121711	141.068481445313
1246.349	4.23892727121711	141.106552124023
1246.449	3.99212585762143	141.144622802734
1246.549	3.82829131558537	141.106552124023
1246.649	3.99212585762143	141.106552124023
1246.749	3.99212585762143	141.144622802734
1246.849	3.99212585762143	141.106552124023
1246.949	3.9102085866034	141.182678222656
1247.048	4.07404266297817	141.182678222656
1247.148	4.07404266297817	141.182678222656
1247.25	4.32084454223514	141.29736328125
1247.35	4.15701046586037	141.259307861328
1247.45	4.23892727121711	141.29736328125
1247.55	4.07404266297817	141.29736328125
1247.649	3.9102085866034	141.373504638672
1247.749	3.99212585762143	141.259307861328
1247.849	3.99212585762143	141.335433959961
1247.949	4.07404266297817	141.411560058594
1248.049	4.32084454223514	141.526245117188
1248.149	4.07404266297817	141.526245117188
1248.25	4.32084454223514	141.526245117188
1248.35	4.32084454223514	141.564315795898
1248.45	4.32084454223514	141.564315795898
1248.55	4.32084454223514	141.526245117188
1248.65	4.23892727121711	141.526245117188
1248.75	4.23892727121711	141.678512573242
1248.85	4.32084454223514	141.678512573242
1248.95	4.32084454223514	141.754638671875
1249.049	4.32084454223514	141.792709350586
1249.149	4.23892727121711	141.831268310547
1249.251	4.07404266297817	141.90739440918
1249.351	4.23892727121711	141.90739440918
